,情感分析结果,评价倾向,正文内容,标签
18502,0.8454413501447757,正向,为山东省青岛市城阳区法院点赞！判决书写得超级棒！,0
18503,0.155758179728678,负向,拿别人当肉盾顺便把梯子拆了还要说活该,1
18504,0.0022918104148321,负向,刘鑫先行入室并将门锁闭。。。。。还是锁了吗？,1
18505,0.2949200027733512,负向,这是直接否认日本法院确认的事实啊……法院牛逼[doge],1
18507,0.2617187499999996,负向,你这不行的,1
18508,0.2893936397763768,负向,太少了,1
18509,0.178812496865378,负向,刘还诬陷诋毁说江跟自己是恋人关系[good],1
18510,0.8496869680502198,正向,既然法律都制裁不了，江阿姨找个穷途末路的把钱给他，让他把刘🐶杀了吧。,0
18511,0.0882832094827323,负向,太少了，应该赔1000万,1
18512,0.0247628702848125,负向,精神损失费太少啦[吐],1
18513,0.0630110041283782,负向,就这么判决还搞这么难产？！难怪江母之前网暴你们！！！,1
18514,0.0355616449575645,负向,和稀泥判决！失望,1
18515,0.6923076923076924,正向,恩,0
18517,0.9915051005064568,正向,[泪][泪],0
18519,0.0387330928917635,负向,只赔钱？？？,1
18520,0.0152813500925632,负向,罪犯和素质低下的人都应该反省自己！害人害己！不可取！,1
18521,0.0194888492630742,负向,这结果实在太不公平,1
18522,0.6035481157224664,正向,太轻了,0
18524,0.2893936397763768,负向,太少了,1
18525,0.0139864932036515,负向,为啥光赔钱，不算她刑事责任。这种间接致死的办法不用坐牢吗,1
18526,0.297780686537867,负向,为什么这个女的改名字那么容易，不是刘鑫吗？,1
18528,0.736068329201049,正向,罪有应得！,0
18529,0.9178743961352656,正向,赞,0
18530,0.9695778684387728,正向,想说一下刘鑫轻轻松松摇身网红 随便直播三十万 这么些钱对她来说真的很少 并且谁的生命只值六七十万？江妈妈这么些年奔波也花了很多钱吧,0
18531,0.9992924415221354,正向,正义会迟到，但绝不会缺席[加油][加油],0
18532,0.0189282146617423,负向,这个判决不深得人心啊，刘鑫啥事都没有，太不公平了！,1
18534,0.6818181818181815,正向,就这？不够她反省的,0
18535,0.0029151286535846,负向,赔得太少太少了吧，而且刘鑫这不要脸的很可能会各种理由赖着不给,1
18539,0.221116306151016,负向,69万，一条命[失望]唉,1
18541,0.3268983268983266,负向,1,1
18542,0.1761399047684669,负向,所以她改名是为了换个地方继续潇洒？细思极恐,1
18543,0.7608695652173911,正向,[微笑],0
18547,0.6650677335306998,正向,这场官司太漫长了。江妈妈了不起。,0
18548,0.0647993000289836,负向,不懂就问，这是法律范围内最严厉的处罚吗？这种人下半辈子会不会一直做噩梦啊？,1
18550,0.6296714940665133,正向,陈世峰 希望你出狱后不忘初心 牢记使命,0
18552,0.053732495889389,负向,刘鑫及其家人至今没道歉吧,1
18553,0.1734445662116363,负向,只是赔钱不用判刑吗？,1
18554,0.9999722068263074,正向,考研时就一直关注的案子，今天终于宣判了。害[泪][泪][泪][泪],0
18555,0.3454954326680249,负向,我买体育彩票超级大乐透第2022005期真的会中一等奖🙏🙏🙏🙏🙏🙏🙏,1
18556,2.7288952167747738e-05,负向,所以之前听说刘鑫改名换姓直播赚钱怕是为了还钱？？？为什么没有刑事责任？？？,1
18557,0.3373836656362504,负向,这群打嘴炮说罚的不够狠的麻烦你们去干姓刘的好吗,1
18558,0.2473260747895648,负向,可不可以禁止她在社交平台敛财,1
18559,0.7494016004520714,正向,这难道不算间接杀人吗为什么没有刑法..,0
18560,0.3268983268983266,负向,1,1
18561,0.9950121100151262,正向,@哆瑞咪西,0
18562,0.7639545765815043,正向,就这？判轻了吧[汗]农夫与蛇的故事竟然在当下社会里体现的淋漓尽致先不说，千辛万苦终于可以申诉完了就这结果？一条人命区区几十万就摆平了？[汗]绝[good],0
18563,0.3446692618656057,负向,母亲把孩子抚养那么大，活生生给刘暖曦害死了，怎么不是判她死刑呢？这赔偿太少了[泪],1
18564,0.3660990096348971,负向,这样还不坐牢？天理何在？,1
18565,0.8171092454711285,正向,判了，怎么执行！又一个无赖式没钱还,0
18567,0.9986792824350996,正向,轻了[泪]那是一条活生生的人命呐，是一个单亲母亲的独女啊,0
18568,0.995260539590022,正向,谁闹谁有理呗，中国就是个没法律的国家。,0
18570,0.0040111687072126,负向,昨天城阳是大晴天，今天下雨了，天很阴也很冷#江歌案宣判#。[蜡烛][蜡烛][蜡烛],1
18571,0.9803921568627452,正向,[悲伤],0
18572,0.1031150028141589,负向,没有刑事处罚嘛！！！,1
18573,0.2956505223759713,负向,没有刘鑫江歌肯定不会死！,1
18574,0.8120805369127518,正向,关注,0
18575,0.6923076923076924,正向,恩,0
18578,0.8429983671703293,正向,应该死刑以儆效尤,0
18580,0.799812374226006,正向,今天青岛下雨了，也在下雪。我相信是江歌在天上看到了最终的结果。,0
18581,0.9901944137824984,正向,我就单纯的希望刘鑫患上癌症🙏越痛苦越好[太开心],0
18582,0.187548889720165,负向,又是用钱解决？,1
18583,0.873946674370046,正向,便宜了这个忘恩负义的鬼,0
18584,0.2893936397763768,负向,太少了,1
18585,0.1591960604610436,负向,不是钱的问题，这是讨回了一个公道。女儿一条命多少钱都补不了,1
18586,0.999790960000812,正向,[允悲]守护了谁的道德底线？,0
18589,0.9385172509933698,正向,青岛法院这次棒棒哒，为江家伸张正义了[鼓掌],0
18591,0.2893936397763768,负向,太少,1
18592,0.746111780504231,正向,杀人不用刀的刘鑫[微笑],0
18593,0.9999999722964548,正向,人不要脸 天诛地灭 你可以赢法律99次  法律只需要赢你一次  法律制裁不了你  还有道德规范你  舆论压制你  公道在人心 网络有记忆  没有道德感的人活该遗臭万年  刘鑫下半辈子的日子不好过了 [笑而不语][awsl] 工作找不到 对象找不到 跟自己杀千刀的爹妈过一辈子去吧 @郭冠男向前看 看看你同类[doge],0
18594,0.710148808837765,正向,才70万，哎，一条人命。。。。。,0
18596,0.3437500000000001,负向,火了,1
18598,0.2845000525224742,负向,法律对刘鑫的制裁会结束，但是社会道德对刘鑫的制裁才刚刚开始！你有本事别找工作，别出门，整容了你给你扒出来！一家三口三观不正，害人不浅，应该一辈子遭人唾弃！,1
18600,0.2678745430412871,负向,虽然钱少了点，话说的还可以,1
18602,0.9999091010025024,正向,钱不重要了，这个判决最重要的是法律上认定了刘鑫的责任，也认定了支持刘鑫无责那部分人的错误。一个母亲正常的申诉之路被各种造谣辱骂真的需要法律来说句公道话，告刘鑫是任何一个母亲都会也应该去做的。,0
18603,0.0488710411249404,负向,赔的也太少了……,1
18604,0.5965117445970703,正向,没有刑事责任？,0
18606,0.3125342732229336,负向,少是少了，但至少是有个说法了！,1
18607,0.997652514419507,正向,感觉判的有点轻了，不过还是谢谢你们，这么多年了，也算是还江母，还江歌一个公道！,0
18608,0.9921905727357988,正向,[悲伤]刑法不是道德的标准，这是底线，是不可触及的，刘暖曦全家不配为人,0
18610,0.2948219156844288,负向,连公开道歉都没有[微笑],1
18611,0.3278234535532571,负向,罪有应得！！！！刘鑫没心！！！！,1
18612,0.9999999950150756,正向,正义虽然迟来，但终未缺席！几年了，见识了江歌案前前后后，至始至终刘的所作所为，以及穿插其中各色人等从未停息的颠倒黑白，魑魅魍魉的丑陋表演，终究，终究还是有让人说理的地方，还是相信中国法律的，讲得好，支持[good],0
18613,0.6977655208687078,正向,还行，判了,0
18614,0.7608695652173911,正向,[微笑],0
18616,0.9687248171483466,正向,噢耶[赢牛奶][赢牛奶][赢牛奶][赢牛奶][赢牛奶][赢牛奶],0
18617,0.9814404136170922,正向,生命无价，只愿逝者安息,0
18618,0.6438907129142762,正向,转发微博,0
18619,0.8734726253927743,正向,初中老师给我们讲的没想到现在看到了,0
18620,0.3065020404624011,负向,就这?就只赔钱?,1
18621,0.2127676058632999,负向,69万怎么来的？那个突然病重的法官好了吗？？？,1
18623,0.3453415478670084,负向,货拉拉司机私自改道导致乘客跳车死亡被判一缓一 刘鑫直接锁门导致江歌死亡只是赔钱[可爱],1
18625,0.0342580969733008,负向,赔偿额太低！犯罪成本太低起不到警戒于世的作用，反而会起反作用。,1
18628,0.2500000000000001,负向,111,1
18629,0.9999878231132384,正向,[悲伤][悲伤][悲伤],0
18630,0.5965117445970703,正向,对啊  怎么没有刑事责任,0
18631,0.1502543726070179,负向,70万真的太少了…,1
18632,0.9267728428042789,正向,些许慰籍[心],0
18633,0.0092062221000069,负向,[裂开][裂开]这姑娘晚上睡得着吗？真的不会愧疚么[裂开],1
18634,0.047024074170871,负向,大家快去收集刘鑫的照片啊，特别是近照，防止她整容混迹人群害到自己头上[黑线],1
18635,0.1788973213638012,负向,赔偿多少钱都挽回不了江歌的生命。,1
18636,0.9745678113885732,正向,@城阳区法院 辛苦了 已经做得很到位了🙏,0
18637,0.8303963028484952,正向,正义永远不会缺席,0
18638,0.999881654761961,正向,反手给审判长一个赞，判决书写的，绝对985水平！祝福审判长身体健康，好人一生平安,0
18639,0.1868192404474346,负向,总算有点水花了！,1
18641,0.2745411999498827,负向,感觉太少了点儿,1
18642,0.9550617918096682,正向,法律上做出了应有的赔偿，但是道德上是一辈子的污点和罪名。刘暖曦，这辈子别想好过，善有善报，恶有恶报。祝你这辈子活的不太平[怒],0
18643,0.9484319093239484,正向,就该付出代价！,0
18646,0.6774921075767265,正向,[笑cry],0
18647,0.3452787547128308,负向,不坐牢吗,1
18648,0.0503721661883985,负向,就这就可以了？这样间接害死一个人只需要赔70万？细思极恐啊。。。,1
18649,0.9777781327853584,正向,江妈妈要加油,0
18652,0.9984426380881616,正向,七十万一条命是嘛？一个年轻善良女孩的命是吗？,0
18653,0.9979399937242672,正向,刘陈真不愧是一对,0
18654,0.6429335818357281,正向,没判死刑？,0
18656,0.6317853705682674,正向,判的好,0
18657,0.239279967481233,负向,我记得国内有个狗屁作家一直摸黑江歌和她妈的，不知道死了没,1
18658,0.6438907129142762,正向,转发微博,0
18659,0.736068329201049,正向,罪有应得,0
18660,0.7595181312625239,正向,终于宣判了，判的还是太轻了,0
18661,0.6496064312669685,正向,还是很难过,0
18662,0.0121473294959151,负向,刘暖曦被男方骚扰后，第一时间找江哥并提出住在一起，江哥好心帮助她就让她一起住，其实是带着危险分子来的，而不是在没被骚扰前住进来的，所以刘暖曦是属于自身带着危险性的情况来江哥家里，导致江哥间接被害。,1
18663,0.9997843931588072,正向,这份判决书写的蛮好的[泪][泪][泪],0
18664,0.9217280122822058,正向,少了 这么多年心力憔悴 便宜那个女的了,0
18665,0.2877393850717034,负向,总算也有个说法了，感谢！,1
18666,0.0326298467799359,负向,就只赔钱？？？太便宜她了,1
18667,0.9803921568627452,正向,[悲伤],0
18668,0.8808469472544749,正向,交友不慎[怒]    凶手最大恶疾,0
18670,0.9584138874994428,正向,一条人命70万……唉！交友不慎,0
18671,0.045874256672679,负向,不赔命？？？就这,1
18672,0.0380581322708705,负向,为什么不判死罪，太可恶了,1
18673,0.9999999923439152,正向,前有把江歌作人盾致其死，事后推委责任，攻击救命恩人的母亲，所做所为真实反映了她这个人。 //@风息神泪:【期间，刘暖曦未将陈世峰纠缠恐吓的相关情况告知江歌】，事前不告知危险性，事发时独自逃命，事后攻击江歌妈妈。人性之恶在这人身上淋漓尽致，只希望这个判决结果能给江妈妈些许慰藉了。,0
18674,0.7659574468085105,正向,有用吗？,0
18675,0.07026822208696,负向,恶有恶报，赔的还是少了,1
18679,0.8499062537242076,正向,5年，一条人命，就这,0
18680,0.3452787547128308,负向,就这？不坐牢？,1
18682,0.964194387199078,正向,终于！希望江妈妈能好受一点,0
18683,0.988637252786607,正向,为女儿奔波劳碌六年，终见公道！[鲜花],0
18684,0.6686560098006873,正向,刘鑫真的是个怨种啊，害人[微笑],0
18685,0.9634987098418684,正向,@摸鱼能手小马同志,0
18686,0.642807583071438,正向,判决不需要列出法条的吗？？？,0
18687,0.1299174141799038,负向,太少了太少了,1
18688,0.9871611588806706,正向,终于结束了，这个结果虽说对江母还不够，希望江母能好好生活下去,0
18689,0.354575757189232,负向,太轻了吧？应该卸她一条腿，枪毙不过分。,1
